1301,"The Azerbaijani enclave Nagorno was torn by further fighting.","news"
1302,"Last year I made some mistakes here.","news"
1303,"Argentina have called off their two football internationals in Japan.","news"
1304,"It should save the taxpayers a considerable amount of money.","news"
1305,"Reports said Clinton feels the same way.","news"
1306,"Seve Ballesteros was well satisfied with his first round.","news"
1307,"The cause of the fire was under investigation, police said.","news"
1308,"It's quite a weekend.","news"
1309,"The Columbia mission takes off from the Kennedy space centre.","news"
1310,"Let us not invite unnecessary irritants to this relationship.","news"
1311,"The qualifying continues on the west side of town.","news"
1312,"Sources said the officers will be part of the coordination office.","news"
1313,"We are happy to give a pay rise.","news"
1314,"It is very unlikely that patrons of tour operators are troublemakers.","news"
1315,"Peace talks last week in Kirghizstan.","news"
1316,"The strategy will be very much the same.","news"
1317,"This time I'm more comfortable and aware of a lot more situations.","news"
1318,"Now I know about them.","news"
1319,"Some of us may have have acted as critics at one point or another.","news"
1320,"Mochrie remained steady in the face of the upheaval.","news"
1321,"The move is also against our law.","news"
1322,"Opposition leaders have urged him to call off the visit.","news"
1323,"The same prize was offered for the arrest of Abdul Razak Memon.","news"
1324,"The charges also cover his relations with advertising companies.","news"
1325,"Last week Ballesteros had 16 pars and two birdies in his final round.","news"
1326,"Police and the alleged bank robbers exchanged fire.","news"
1327,"He recently also demanded the resignation of six ministers.","news"
1328,"I think I played three different courses.","news"
1329,"The two leading candidates signed a Civility Pact on Tuesday.","news"
1330,"Deportivo have won nothing in their history.","news"
1331,"I was a bit rusty but I didn't want to miss the elections back home.","news"
1332,"A three-man inquiry team spent months investigating the allegations.","news"
1333,"We're not a lock for the pole.","news"
1334,"The restart was a painful lesson regarding the rules of the race.","news"
1335,"Hence the importannce of the media bidding battle in Britain.","news"
1336,"Mansell has not forgotten what the ovals have meant to him, however.","news"
1337,"The planes had flown in from Dijoubti to Sanaa earlier Thursday.","news"
1338,"We seem to be running in the same time slot more than anybody other.","news"
1339,"An overwhelming majority do agree on the middle policy.","news"
1340,"We don't have any ability to veto their decisions.","news"
1341,"It's all about making the whole story public.","news"
1342,"They spent about two hours at Larnaca airport.","news"
1343,"The single between the two versions is the treatment of foreign banks.","news"
1344,"Els rocketed to his first European Tour victory back.","news"
1345,"But they played down the prospect of a repeat performance.","news"
1346,"I want to finish the rest of the year.","news"
1347,"Clinton said Tuesday he would make an announcement by Thursday.","news"
1348,"Once state owned, Telecom is now half owned by two American companies.","news"
1349,"The advantage is enough for Ford motor racing director Dan Rivard.","news"
1350,"More jobs are to be eliminated this financial year.","news"
1351,"Washington was not moving toward a unilateral lifting of the embargo.","news"
1352,"It's too involved out here on Saturday with everybody qualifying.","news"
1353,"Moreover we have the feeling that we are finally in our own country.","news"
1354,"Clinton on the other hand, had backed a plan to convince Europe.","news"
1355,"The alleged offences occurred before Alan Sugar took control.","news"
1356,"Juntao is in Washington this week  meeting with lawmakers.","news"
1357,"He was very close to achieving his life's goal.","news"
1358,"The administration had no immediate comment on the vote.","news"
1359,"US ships will also lead a second task force.","news"
1360,"I'm still learning about the ovals.","news"
1361,"She chipped in from 69 feet for a birdie at 17.","news"
1362,"They've really caught the fever.","news"
1363,"The film will be shown for the first time.","news"
1364,"Eastwood dominated proceedings with his humour.","news"
1365,"I do not want to repeat.","news"
1366,"This came as a shock to me.","news"
1367,"Leaks have indicated that Clinton has narrowed his choice.","news"
1368,"The important thing is to keep your feet on the ground.","news"
1369,"We want a little May madness of our own.","news"
1370,"He made his mark by campaigning against hospital fraud.","news"
1371,"I will try to make sure I'm in good shape.","news"
1372,"It was possible to a large extent to agree on some kind of approach.","news"
1373,"Russian foreign ministry sources said a ceasefire accord was agreed.","news"
1374,"Southern forces said they had shot down three northern warplanes.","news"
1375,"I bet you it will be a strong motor all day, though.","news"
1376,"Trow said the profit return was very high.","news"
1377,"Ibrahim sent arms and explosives by sea to the Indian west coast.","news"
1378,"They also agreed on using dialogue to settle the issue.","news"
1379,"The event reopens debate on the issue.","news"
1380,"He was recognized in his field as a pioneer.","news"
1381,"He wrote numerous books on human development.","news"
1382,"There is in fact few differences between the candidates.","news"
1383,"You get in traffic and you have dogfights and I forget I'm on an oval.","news"
1384,"History repeated itself last season when Tenerife beat Madrid.","news"
1385,"A bad thing has been turned into a good thing.","news"
1386,"China replaced three ministers on Thursday.","news"
1387,"Many townspeople who had gathered earlier on the main road.","news"
1388,"A report Thursday showed wholesale prices fell 0.1 percent in April.","news"
1389,"The Fed has not taken an official position on the issue.","news"
1390,"Clinton attended the US college basketball finals.","news"
1391,"Most recent surveys put them in a dead heat.","news"
1392,"The law enforcement has responsibility for the safety of the public.","news"
1393,"Parts of the city will be closed to private cars.","news"
1394,"It carries a lot more excitement for the driver.","news"
1395,"Profits were up 28 percent for the first quarter of this year.","news"
1396,"I'm optimistic, yes, but confident, no.","news"
1397,"Sun Jiazheng, 50, takes over as radio, film and television minister.","news"
1398,"Some members of the council refuse to recognize the progress.","news"
1399,"World Cup fans at Stanford Stadium are almost certain to be fenced in.","news"
1400,"I didn't expect them to hand over the sites.","news"
1401,"The prime minister is to meet with several Security Council members.","news"
1402,"A bad thing has been turned into a good thing and.","news"
1403,"There is a 90 percent chance he is going to win.","news"
1404,"Gold fell 1.90 dollars from Wednesday's closing price.","news"
1405,"Provisional constitution will be voted into law by parliament.","news"
1406,"We're here to qualify in the second or third row.","news"
1407,"We know this is a big time at the speedway.","news"
1408,"He beat world number one Greg Norman by six strokes.","news"
1409,"Juppe met with the president at the Oval office.","news"
1410,"I've never been to the speedway, but if they come, I will go there.","news"
1411,"Jiang made the comments in a meeting with Malaysian Prime Minister.","news"
1412,"Montpellier won the Cup at their first attempt.","news"
1413,"It's going to be a tough weekend.","news"
1414,"The reality is there is much less of an advantage than people think.","news"
1415,"Penske doesn't let things sit back and relax.","news"
1416,"I was runner-up three times.","news"
1417,"The official agency SABA said Wednesday 25 civilians had been killed.","news"
1418,"Others voting against represented the defense ministry.","news"
1419,"The matter was still being investigated.","news"
1420,"But it takes time.","news"
1421,"The profit could then go in part to the labour.","news"
1422,"The Senate should approve a 14-year-old treaty.","news"
1423,"On Friday the competition proper gets under way.","news"
1424,"The group is making a pilgrimage to the Catholic shrine of Fatima.","news"
1425,"Baku's forces had for more than 24 hours been engaged in clashes.","news"
1426,"A definitive basic law will be drawn up within a year.","news"
1427,"Vietnam planned to upgrade its current fleet of Soviet aircraft.","news"
1428,"We tried to copy it and it worked for us.","news"
1429,"Our reform and opening programme has forged ahead.","news"
1430,"The first Vietnamese trainee pilots were due to arrive in June.","news"
1431,"We know the engine is capable.","news"
1432,"But he couldn't keep it up, coming home in 38.","news"
1433,"The partial list announcement came.","news"
1434,"I'll be up to nine or 10 by Saturday.","news"
1435,"Another group of policemen was due to be deployed.","news"
1436,"The Mercedes engine takes advantage of extra boost.","news"
1437,"French actress Juliette Binoche declared the festival open.","news"
1438,"I have been very steady and I should have had a much better score.","news"
1439,"Wang urged the international community not to forget the prisoners.","news"
1440,"Emerson Fittipaldi has never had an engine this good.","news"
1441,"There were frequent electricity and water shortages.","news"
1442,"There was no such accord.","news"
1443,"A state supreme court judge is expected to rule on the issue shortly.","news"
1444,"Officials said Thursday that visit would take place on May 26 to 29.","news"
1445,"Add a Star Trek convention and sports memorabilia show to the mix.","news"
1446,"A parliamentary committee will collect the public's comments.","news"
1447,"Binoche welcomed the movie industry to the French riviera.","news"
1448,"The military refuses to leave power and restore democracy by May 21.","news"
1449,"Miller might have to wait until Sunday.","news"
1450,"The spokesman said its role would be to supervise the organisation.","news"
1451,"We only have the power of persuasion.","news"
1452,"The best-of-seven series moves to Indianapolis, Indiana.","news"
1453,"The election will be clean and pure.","news"
1454,"Our forces are ready to come immediately.","news"
1455,"The dollar lost ground against the major currencies.","news"
1456,"Taiwan is to cut tariffs on items.","news"
1457,"He quoted local Yemenis as saying that 43 people had been killed.","news"
1458,"He extended Freudian theory into adolescence and adulthood.","news"
1459,"This has now become the most pressing story in the capital.","news"
1460,"It will also protect the interest of the businessman.","news"
1461,"The reigning Indy-car series champion will be among top contenders.","news"
1462,"On appeal they were finally placed in Division Two.","news"
1463,"This year I can walk and it's so much better.","news"
1464,"The move was a further twist in the long-running dispute.","news"
1465,"Clinton has pressed for a multilateral lifting of the embargo.","news"
1466,"Derivatives are not new.","news"
1467,"The Atlanta Hawks held Indiana to the lowest points total ever.","news"
1468,"The meeting came days after the entry into Chernomyrdin's team.","news"
1469,"Both have also promised higher salaries.","news"
1470,"Indy time trials begin Saturday.","news"
1471,"Rio de Janeiro police freed him after a massive manhunt.","news"
1472,"The evacuees later boarded a British airliner bound for Gatwick.","news"
1473,"But both reports were denied by the southern leadership.","news"
1474,"Song was vice minister of the geology and mineral resources minister.","news"
1475,"The rule was aimed at allowing low-budget teams to be competitive.","news"
1476,"Antonio Guterres sent a message of condolences to Smith's widow.","news"
1477,"Its revenues last year reached 3.2 billion dollars.","news"
1478,"Sports fans here are excited.","news"
1479,"We're working with the speedway.","news"
1480,"I would like to see some of the drivers at our game.","news"
1481,"He was playing only his third event on the European Tour.","news"
1482,"Mr. Rao, go to Washington but go with dignity.","news"
1483,"Foreign insurance firms can file applications to the ministry.","news"
1484,"My only opportunity is if he cracks or something else happens.","news"
1485,"There is still a chance there might be modification in Dallas.","news"
1486,"They play Atlanta here Saturday and Sunday afternoons.","news"
1487,"Japan's first man in space was a journalist.","news"
1488,"Ernie Els was back to his best.","news"
1489,"It's going to be ludicrous.","news"
1490,"We've advised the family how to go about it.","news"
1491,"He could ping the ball 40 yards with the outside of his foot.","news"
1492,"You had to maintain your patience to get the job done.","news"
1493,"As they used to say of Gandhi, he was a mahatma, a great soul.","news"
1494,"That must be a lot in kilometers.","news"
1495,"Some had witnessed the fighting which erupted a week ago.","news"
1496,"It's really just technicalities.","news"
1497,"I got the impression that this is a message for internal use.","news"
1498,"France would not join a US military invasion of Haiti.","news"
1499,"Arkansas called in 32 extra state police to the prison.","news"
1500,"Opening on the back nine she birdied the 11th and bogeyed the next.","news"
1501,"It wasn't an easy day to play.","news"
1502,"The Japanese justice ministry refused Maradona a visa.","news"
1503,"The Fed will continue to have oversight over 38 US banks.","news"
1504,"He was professor emeritus of human development and psychiatry.","news"
1505,"He said Telecom was still in a position of substantial protection.","news"
1506,"The directors see significant prospects for growth.","news"
1507,"Wang said that his release was a miracle.","news"
1508,"It would lessen that anxiety that the officers are faced with.","news"
1509,"But there have been so many changes in plans that I'm not surprised.","news"
1510,"One of his accomplices secured a safe landing.","news"
1511,"I dont think any country wants to step out ahead and take the lead.","news"
1512,"The French diplomat meanwhile reiterated his condemnation.","news"
1513,"1.5 million visitors will flood Atlanta each day of the Olympics.","news"
1514,"I haven't really done any studying for it.","news"
1515,"He said he would resist all the pressure of time deadlines.","news"
1516,"I think I have given the gaffer a decision to make.","news"
1517,"England star Paul Gascoigne was one of the recipients of the loans.","news"
1518,"Purchasing power of US households has been rising.","news"
1519,"Foreigners have now fled the country since fighting erupted.","news"
1520,"Public order will be maintained firmly and energetically.","news"
1521,"I haven't adapted really.","news"
1522,"Iraq is particularly keen on getting rid of the oil embargo.","news"
1523,"Lance and I have the same chance to win.","news"
1524,"As soon as anyone does that they can get nailed.","news"
1525,"He cannot be in two places at once.","news"
